decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal insulated blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,69,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(108 inch curtains blackout),campaign,,,placement_multiplier,placementTop,0,124,cpc,placement,0.66,1.48,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(108 inch curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,64,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short curtains for windows-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0.5,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short curtains for windows-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0.5,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(complete blackout curtains),campaign,,,placement_multiplier,placementTop,0,183,cpc,placement,0.53,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(complete blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,108,cpc,placement,0.53,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches long),campaign,,,placement_multiplier,placementTop,0,127,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,67,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(bedroom blackout curtains),campaign,,,placement_multiplier,placementTop,0,76,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(bedroom blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,29,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 60+ inches long),campaign,,,placement_multiplier,placementTop,0,178,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 60+ inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,104,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(63 inch blackout curtains),campaign,,,placement_multiplier,placementTop,0,219,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(63 inch blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,134,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(ivory curtains blackout),campaign,,,placement_multiplier,placementTop,0,159,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(ivory curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,90,cpc,placement,0.58,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(blackout curtains 96),campaign,,,placement_multiplier,placementTop,0,127,cpc,placement,0.66,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(blackout curtains 96),campaign,,,placement_multiplier,placementRestOfSearch,0,67,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52 x 72 blackout curtains),campaign,,,placement_multiplier,placementTop,0,88,cpc,placement,0.8,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52 x 72 blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,38,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-beige black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-beige black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for the living room),campaign,,,placement_multiplier,placementTop,0,95,cpc,placement,0.77,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for the living room),campaign,,,placement_multiplier,placementRestOfSearch,0,43,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains 90+ inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains 90+ inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-BEIGE-2-PCS)-(beige blackout curtains 96 inches long),campaign,,,placement_multiplier,placementTop,0,117,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-BEIGE-2-PCS)-(beige blackout curtains 96 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,59,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains living room),campaign,,,placement_multiplier,placementTop,0,95,cpc,placement,0.77,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains living room),campaign,,,placement_multiplier,placementRestOfSearch,0,43,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout lined linen curtains),campaign,,,placement_multiplier,placementTop,0,96,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtain for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtain for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-light gray linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0.5,1.8,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(warm ivory blackout curtains),campaign,,,placement_multiplier,placementTop,0,56,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(warm ivory blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,15,cpc,placement,0.96,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 90 inch long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 90 inch long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0.5,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x90-BEIGE-2-PCS)-(thermal insulated blackout curtains for bedroom),campaign,,,placement_multiplier,placementTop,0,81,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x90-BEIGE-2-PCS)-(thermal insulated blackout curtains for bedroom),campaign,,,placement_multiplier,placementRestOfSearch,0,33,cpc,placement,0.83,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(neutral blackout curtains for bedroom),campaign,,,placement_multiplier,placementTop,0,63,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(neutral blackout curtains for bedroom),campaign,,,placement_multiplier,placementRestOfSearch,0,20,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(linen blackout curtains for bedroom),campaign,,,placement_multiplier,placementTop,0,76,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x63-LINEN-2-PCS)-(blackout curtains for bedroom 63 inches long),campaign,,,placement_multiplier,placementTop,0,173,cpc,placement,0.55,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x63-LINEN-2-PCS)-(blackout curtains for bedroom 63 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,100,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain linen),campaign,,,placement_multiplier,placementTop,0,181,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 52x63),campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 52x63),campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0.5,1.1,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D-G,campaign,,,placement_multiplier,placementTop,0,61,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-linen textured curtains bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0.49,1.77,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch curtains blackout),campaign,,,placement_multiplier,placementTop,0,131,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,69,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains for bedroom 72 inches long),campaign,,,placement_multiplier,placementTop,0,76,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains for bedroom 72 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,29,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0.5,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-IVORY-2-PCS)-(blackout curtains for bedroom 108 inches long),campaign,,,placement_multiplier,placementTop,0,127,cpc,placement,0.66,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-IVORY-2-PCS)-(blackout curtains for bedroom 108 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,67,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(bedroom curtains blackout),campaign,,,placement_multiplier,placementTop,0,81,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(bedroom curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,33,cpc,placement,0.83,1.1,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains 2 panel set),campaign,,,placement_multiplier,placementTop,0,100,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains 2 panel set),campaign,,,placement_multiplier,placementRestOfSearch,0,47,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 blackout curtains),campaign,,,placement_multiplier,placementTop,0,92,cpc,placement,0.78,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,41,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52 x 63 blackout curtains),campaign,,,placement_multiplier,placementTop,0,206,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52 x 63 blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,124,cpc,placement,0.49,1.09,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52x63 blackout curtains 2 panels),campaign,,,placement_multiplier,placementTop,0,275,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52x63 blackout curtains 2 panels),campaign,,,placement_multiplier,placementRestOfSearch,0,175,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-ivory black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-ivory black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0.5,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 52x72),campaign,,,placement_multiplier,placementTop,0,92,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 52x72),campaign,,,placement_multiplier,placementRestOfSearch,0,41,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtain 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtain 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout bedroom curtain),campaign,,,placement_multiplier,placementTop,0,100,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout bedroom curtain),campaign,,,placement_multiplier,placementRestOfSearch,0,47,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch curtains blackout),campaign,,,placement_multiplier,placementTop,0,206,cpc,placement,0.49,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,124,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(curtains blackout 63 inch length),campaign,,,placement_multiplier,placementTop,0,257,cpc,placement,0.39,1.39,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(curtains blackout 63 inch length),campaign,,,placement_multiplier,placementRestOfSearch,0,162,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(52 x 84 blackout curtains),campaign,,,placement_multiplier,placementTop,0,67,cpc,placement,0.9,1.5,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(52 x 84 blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,22,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0.48,1.45,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x120-NATURAL-2-PCS)-(blackout curtains for bedroom 120 inches long),campaign,,,placement_multiplier,placementTop,0,131,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x120-NATURAL-2-PCS)-(blackout curtains for bedroom 120 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,69,cpc,placement,0.64,1.09,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D - linen beige curtains,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0.5,1.8,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-beige linen curtains-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0.5,1.8,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-extra long blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
