decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains portable,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 64 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 63 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 45 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,lemomo blackout curtains,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,108 blackout curtains,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 70 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 75 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtains 50 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,blackout curtain 96 inches long,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,90inch blackout curtains,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-EXACT-PROVEN,keyword,74 inch blackout curtains,EXACT,create_keyword,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,campaign,,,create_campaign,,10,none,spend_wk,campaign,70,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-CLOSE,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,campaign,,,create_campaign,,8,none,spend_wk,campaign,56,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-LOOSE,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,campaign,,,create_campaign,,8,none,spend_wk,campaign,56,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-SUBS,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,campaign,,,create_campaign,,4,none,spend_wk,campaign,28,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-AUTO-COMP,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,campaign,,,create_campaign,,14,none,spend_wk,campaign,98,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B08SBYPF14""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0DG84XRDW""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B07C9HL1G1""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0B7DX7C51""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0BWJ8B48S""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0DFWNNRZT""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0CQYSVL2S""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0CYLS2C62""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CONQUEST,product_target,"asin=""B0CRTM5ZDN""",,create_target,,0.55,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,campaign,,,create_campaign,,10,none,spend_wk,campaign,70,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_target,"category=""Blackout Curtains"" price>18 price<40 rating<4.5",,create_target,,0.45,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — tranche A,SL-LC-SP-PAT-CATEGORY,product_target,"category=""Window Curtains & Drapes"" price>18 price<40 rating<4.5",,create_target,,0.45,none,spend_wk,campaign,,0,2026-09-16,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,campaign,,,create_campaign,,40,none,spend_wk,campaign,280,0,,,,held until the 52x84 reprice lands; nothing uploads before then,,"do not upload — the gate is the reprice, not a date. Re-read once it lands",Two head-root campaigns at $65/day. Head terms only pay at the repriced 52x84; uploading before the reprice funds the most expensive terms at the wrong price.
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
